mass[GeV]	QCD	chlep	neutrinos	total
3.017	0.08594575118846609	5.397373328485884e-08	0.0	0.08594580516219938
3.018	0.08597363492650736	5.3991623477437665e-08	0.0	0.08597368891813084
3.019	0.0860015185674861	5.4009513669694105e-08	0.0	0.08600157257699977
3.02	0.08602940211146111	5.402740386162867e-08	0.0	0.08602945613886497
3.021	0.08605728555849106	5.404529405324189e-08	0.0	0.08605733960378512
3.022	0.08608516890863455	5.406318424453432e-08	0.0	0.0860852229718188
3.023	0.08611305216195012	5.4081074435506486e-08	0.0	0.08611310624302455
3.024	0.0861409353184962	5.4098964626158904e-08	0.0	0.08614098941746083
3.025	0.08616881837833126	5.411685481649211e-08	0.0	0.08616887249518608
3.026	0.08619670134151351	5.413474500650663e-08	0.0	0.08619675547625852
3.027	0.08622458420810125	5.4152635196203014e-08	0.0	0.08622463836073645
3.028	0.08625246697815266	5.417052538558175e-08	0.0	0.08625252114867804
3.029	0.08628034965172574	5.418841557464338e-08	0.0	0.08628040384014131
3.03	0.0863082322288786	5.420630576338845e-08	0.0	0.08630828643518436
3.031	0.08633611470966912	5.4224195951817457e-08	0.0	0.08633616893386507
3.032	0.08636399709415521	5.424208613993091e-08	0.0	0.08636405133624135
3.033	0.08639187938239463	5.4259976327729365e-08	0.0	0.08639193364237097
3.034	0.08641976157444516	5.4277866515213324e-08	0.0	0.08641981585231168
3.035	0.08644764367036441	5.4295756702383305e-08	0.0	0.0864476979661211
3.036	0.08647552567020995	5.431364688923984e-08	0.0	0.08647557998385684
3.037	0.0865034075740393	5.433153707578341e-08	0.0	0.08650346190557638
3.038	0.08653128938190993	5.434942726201456e-08	0.0	0.0865313437313372
3.039	0.08655917109387914	5.436731744793382e-08	0.0	0.0865592254611966
3.04	0.08658705271000423	5.438520763354166e-08	0.0	0.08658710709521186
3.041	0.08661493423034247	5.4403097818838624e-08	0.0	0.08661498863344029
3.042	0.08664281565495097	5.4420988003825205e-08	0.0	0.08664287007593897
3.043	0.08667069698388678	5.443887818850194e-08	0.0	0.08667075142276497
3.044	0.08669857821720697	5.445676837286932e-08	0.0	0.08669863267397535
3.045	0.08672645935496835	5.4474658556927855e-08	0.0	0.08672651382962691
3.046	0.08675434039722792	5.449254874067803e-08	0.0	0.08675439488977665
3.047	0.08678222134404241	5.451043892412041e-08	0.0	0.08678227585448134
3.048	0.0868101021954685	5.4528329107255454e-08	0.0	0.0868101567237976
3.049	0.08683798295156289	5.454621929008367e-08	0.0	0.08683803749778218
3.05	0.08686586361238216	5.456410947260556e-08	0.0	0.08686591817649163
3.051	0.08689374417798275	5.4581999654821665e-08	0.0	0.0868937987599824
3.052	0.08692162464842118	5.4599889836732445e-08	0.0	0.08692167924831101
3.053	0.08694950502375372	5.461778001833841e-08	0.0	0.08694955964153374
3.054	0.08697738530403679	5.463567019964006e-08	0.0	0.08697743993970698
3.055	0.0870052654893265	5.4653560380637925e-08	0.0	0.08700532014288688
3.056	0.08703314557967903	5.467145056133245e-08	0.0	0.0870332002511296
3.057	0.08706102557515052	5.468934074172416e-08	0.0	0.08706108026449126
3.058	0.08708890547579692	5.4707230921813544e-08	0.0	0.08708896018302785
3.059	0.08711678528167426	5.4725121101601097e-08	0.0	0.08711684000679536
3.06	0.08714466499283831	5.474301128108733e-08	0.0	0.08714471973584959
3.061	0.08717254460934493	5.476090146027272e-08	0.0	0.08717259937024639
3.062	0.08720042413124986	5.477879163915776e-08	0.0	0.0872004789100415
3.063	0.0872283035586088	5.479668181774294e-08	0.0	0.08722835835529062
3.064	0.0872561828914773	5.4814571996028746e-08	0.0	0.08725623770604929
3.065	0.08728406212991091	5.4832462174015685e-08	0.0	0.08728411696237308
3.066	0.08731194127396509	5.4850352351704204e-08	0.0	0.08731199612431745
3.067	0.08733982032369525	5.486824252909485e-08	0.0	0.08733987519193778
3.068	0.0873676992791567	5.488613270618808e-08	0.0	0.08736775416528941
3.069	0.08739557814040469	5.490402288298435e-08	0.0	0.08739563304442757
3.07	0.08742345690749445	5.492191305948418e-08	0.0	0.08742351182940751
3.071	0.08745133558048108	5.4939803235688063e-08	0.0	0.08745139052028432
3.072	0.08747921415941962	5.495769341159644e-08	0.0	0.08747926911711303
3.073	0.08750709264436503	5.497558358720983e-08	0.0	0.08750714761994861
3.074	0.08753497103537232	5.4993473762528695e-08	0.0	0.08753502602884608
3.0749999999999997	0.08756284933249625	5.5011363937553514e-08	0.0	0.08756290434386019
3.076	0.0875907275357917	5.502925411228478e-08	0.0	0.08759078256504581
3.077	0.08761860564531329	5.504714428672295e-08	0.0	0.08761866069245758
3.078	0.08764648366111573	5.506503446086851e-08	0.0	0.08764653872615019
3.0789999999999997	0.08767436158325356	5.5082924634721935e-08	0.0	0.0876744166661782
3.08	0.08770223941178137	5.5100814808283716e-08	0.0	0.08770229451259619
3.081	0.08773011714675352	5.51187049815543e-08	0.0	0.0877301722654585
3.082	0.08775799478822446	5.513659515453418e-08	0.0	0.08775804992481961
3.0829999999999997	0.0877858723362485	5.5154485327223814e-08	0.0	0.08778592749073383
3.084	0.08781374979087986	5.517237549962368e-08	0.0	0.08781380496325536
3.085	0.08784162715217275	5.519026567173425e-08	0.0	0.08784168234243843
3.086	0.08786950442018128	5.5208155843555996e-08	0.0	0.08786955962833712
3.0869999999999997	0.0878973815949595	5.522604601508937e-08	0.0	0.08789743682100551
3.088	0.08792525867656138	5.524393618633487e-08	0.0	0.08792531392049757
3.089	0.0879531356650409	5.526182635729294e-08	0.0	0.08795319092686725
3.09	0.08798101256045186	5.527971652796404e-08	0.0	0.08798106784016839
3.0909999999999997	0.08800888936284809	5.5297606698348645e-08	0.0	0.0880089446604548
3.092	0.08803676607228329	5.5315496868447226e-08	0.0	0.08803682138778016
3.093	0.08806464268881113	5.5333387038260224e-08	0.0	0.08806469802219817
3.094	0.08809251921248518	5.535127720778813e-08	0.0	0.08809257456376239
3.0949999999999998	0.088120395643359	5.536916737703138e-08	0.0	0.08812045101252637
3.096	0.08814827198148606	5.538705754599045e-08	0.0	0.08814832736854361
3.097	0.08817614822691971	5.540494771466579e-08	0.0	0.08817620363186743
3.098	0.08820402437971338	5.542283788305786e-08	0.0	0.08820407980255127
3.0989999999999998	0.08823190043992027	5.544072805116712e-08	0.0	0.08823195588064832
3.1	0.08825977640759361	5.545861821899405e-08	0.0	0.08825983186621184
3.101	0.08828765228278652	5.5476508386539055e-08	0.0	0.08828770775929491
3.102	0.08831552806555211	5.549439855380263e-08	0.0	0.08831558355995066
3.1029999999999998	0.08834340375594336	5.5512288720785195e-08	0.0	0.08834345926823209
3.104	0.08837127935401327	5.553017888748725e-08	0.0	0.08837133488419216
3.105	0.08839915485981471	5.554806905390922e-08	0.0	0.08839921040788376
3.106	0.08842703027340047	5.556595922005154e-08	0.0	0.0884270858393597
3.1069999999999998	0.08845490559482337	5.5583849385914694e-08	0.0	0.08845496117867276
3.108	0.08848278082413606	5.5601739551499125e-08	0.0	0.08848283642587561
3.109	0.08851065596139118	5.561962971680525e-08	0.0	0.0885107115810209
3.11	0.08853853100664129	5.563751988183356e-08	0.0	0.08853858664416117
3.1109999999999998	0.08856640595993896	5.5655410046584466e-08	0.0	0.08856646161534901
3.112	0.08859428082133657	5.5673300211058457e-08	0.0	0.08859433649463677
3.113	0.08862215559088654	5.569119037525592e-08	0.0	0.08862221128207692
3.114	0.08865003026864118	5.570908053917735e-08	0.0	0.08865008597772173
3.1149999999999998	0.08867790485465275	5.5726970702823176e-08	0.0	0.08867796058162346
3.116	0.0887057793489734	5.574486086619383e-08	0.0	0.08870583509383427
3.117	0.08873365375165532	5.576275102928976e-08	0.0	0.08873370951440634
3.118	0.08876152806275059	5.578064119211141e-08	0.0	0.08876158384339178
3.1189999999999998	0.08878940228231115	5.579853135465921e-08	0.0	0.0887894580808425
3.12	0.08881727641038901	5.5816421516933627e-08	0.0	0.08881733222681053
3.121	0.08884515044703603	5.583431167893506e-08	0.0	0.0888452062813477
3.122	0.088873024392304	5.5852201840663985e-08	0.0	0.08887308024450584
3.1229999999999998	0.08890089824624474	5.58700920021208e-08	0.0	0.08890095411633674
3.124	0.08892877200890995	5.5887982163305985e-08	0.0	0.0889288278968921
3.125	0.08895664568035118	5.590587232421992e-08	0.0	0.0889567015862235
3.126	0.08898451926062012	5.59237624848631e-08	0.0	0.0889845751843826
3.127	0.0890123927497682	5.594165264523592e-08	0.0	0.08901244869142085
3.128	0.08904026614784694	5.5959542805338835e-08	0.0	0.08904032210738974
3.129	0.08906813945490769	5.597743296517224e-08	0.0	0.08906819543234065
3.13	0.08909601267100178	5.5995323124736606e-08	0.0	0.08909606866632491
3.131	0.08912388579618051	5.601321328403234e-08	0.0	0.0891239418093938
3.132	0.08915175883049506	5.603110344305989e-08	0.0	0.0891518148615985
3.133	0.08917963177399664	5.6048993601819664e-08	0.0	0.08917968782299024
3.134	0.08920750462673627	5.6066883760312094e-08	0.0	0.08920756069362003
3.135	0.08923537738876501	5.608477391853763e-08	0.0	0.08923543347353893
3.136	0.08926325006013384	5.610266407649667e-08	0.0	0.08926330616279791
3.137	0.08929112264089366	5.612055423418964e-08	0.0	0.08929117876144789
3.138	0.08931899513109533	5.613844439161698e-08	0.0	0.08931905126953972
3.139	0.08934686753078959	5.615633454877912e-08	0.0	0.08934692368712414
3.14	0.08937473984002726	5.617422470567646e-08	0.0	0.08937479601425197
3.141	0.08940261205885898	5.6192114862309426e-08	0.0	0.08940266825097384
3.142	0.0894304841873353	5.6210005018678456e-08	0.0	0.08943054039734033
3.143	0.08945835622550681	5.622789517478395e-08	0.0	0.08945841245340198
3.144	0.08948622817342403	5.624578533062634e-08	0.0	0.08948628441920936
3.145	0.08951410003113737	5.626367548620605e-08	0.0	0.08951415629481285
3.146	0.08954197179869723	5.628156564152348e-08	0.0	0.08954202808026288
3.147	0.08956984347615388	5.629945579657906e-08	0.0	0.08956989977560967
3.148	0.08959771506355757	5.631734595137322e-08	0.0	0.08959777138090352
3.149	0.0896255865609586	5.6335236105906346e-08	0.0	0.08962564289619471
3.15	0.08965345796840697	5.635312626017886e-08	0.0	0.08965351432153323
3.151	0.08968132928595283	5.6371016414191184e-08	0.0	0.08968138565696925
3.152	0.08970920051364624	5.6388906567943737e-08	0.0	0.08970925690255281
3.153	0.08973707165153712	5.640679672143692e-08	0.0	0.08973712805833384
3.154	0.08976494269967533	5.6424686874671146e-08	0.0	0.08976499912436221
3.155	0.08979281365811079	5.644257702764683e-08	0.0	0.08979287010068782
3.156	0.08982068452689329	5.6460467180364394e-08	0.0	0.08982074098736047
3.157	0.08984855530607251	5.6478357332824215e-08	0.0	0.08984861178442985
3.158	0.08987642599569814	5.6496247485026724e-08	0.0	0.08987648249194563
3.159	0.08990429659581985	5.651413763697233e-08	0.0	0.08990435310995748
3.16	0.08993216710648713	5.653202778866143e-08	0.0	0.08993222363851493
3.161	0.0899600375277495	5.6549917940094436e-08	0.0	0.08996009407766745
3.162	0.08998790785965641	5.656780809127175e-08	0.0	0.0899879644274645
3.163	0.09001577810225726	5.658569824219379e-08	0.0	0.0900158346879555
3.164	0.09004364825560136	5.6603588392860945e-08	0.0	0.09004370485918976
3.165	0.09007151831973798	5.662147854327362e-08	0.0	0.09007157494121652
3.166	0.09009938829471635	5.6639368693432224e-08	0.0	0.09009944493408505
3.167	0.09012725818058562	5.6657258843337156e-08	0.0	0.09012731483784446
3.168	0.09015512797739489	5.667514899298881e-08	0.0	0.09015518465254388
3.169	0.09018299768519321	5.6693039142387594e-08	0.0	0.09018305437823235
3.17	0.09021086730402955	5.6710929291533895e-08	0.0	0.09021092401495884
3.171	0.09023873683395285	5.672881944042812e-08	0.0	0.09023879356277228
3.172	0.090266606275012	5.674670958907069e-08	0.0	0.0902666630217216
3.173	0.0902944756272558	5.676459973746196e-08	0.0	0.09029453239185554
3.174	0.09032234489073306	5.678248988560235e-08	0.0	0.09032240167322295
3.175	0.0903502140654924	5.680038003349226e-08	0.0	0.09035027086587244
3.176	0.09037808315158259	5.681827018113208e-08	0.0	0.09037813996985278
3.177	0.09040595214905209	5.6836160328522197e-08	0.0	0.09040600898521242
3.178	0.09043382105794949	5.6854050475662995e-08	0.0	0.09043387791199997
3.179	0.09046168987832333	5.687194062255488e-08	0.0	0.09046174675026396
3.18	0.09048955861022198	5.688983076919826e-08	0.0	0.09048961550005274
3.181	0.09051742725369384	5.69077209155935e-08	0.0	0.09051748416141475
3.182	0.09054529580878719	5.6925611061741e-08	0.0	0.09054535273439825
3.183	0.09057316427555033	5.6943501207641154e-08	0.0	0.09057322121905154
3.184	0.09060103265403145	5.696139135329435e-08	0.0	0.0906010896154228
3.185	0.09062890094427868	5.6979281498700955e-08	0.0	0.09062895792356018
3.186	0.09065676914634019	5.6997171643861384e-08	0.0	0.09065682614351184
3.187	0.09068463726026393	5.701506178877602e-08	0.0	0.09068469427532572
3.188	0.09071250528609792	5.703295193344525e-08	0.0	0.09071256231904985
3.189	0.09074037322389014	5.705084207786943e-08	0.0	0.09074043027473222
3.19	0.0907682410736884	5.706873222204897e-08	0.0	0.09076829814242063
3.191	0.09079610883554055	5.708662236598427e-08	0.0	0.09079616592216291
3.192	0.09082397650949438	5.710451250967567e-08	0.0	0.09082403361400689
3.193	0.09085184409559759	5.712240265312359e-08	0.0	0.09085190121800024
3.194	0.09087971159389778	5.7140292796328385e-08	0.0	0.09087976873419058
3.195	0.09090757900444264	5.715818293929045e-08	0.0	0.09090763616262558
3.196	0.09093544632727972	5.7176073082010175e-08	0.0	0.0909355035033528
3.197	0.09096331356245645	5.719396322448791e-08	0.0	0.09096337075641966
3.198	0.09099118071002031	5.721185336672407e-08	0.0	0.09099123792187368
3.199	0.09101904777001871	5.722974350871901e-08	0.0	0.09101910499976222
3.2	0.09104691474249896	5.724763365047312e-08	0.0	0.0910469719901326
3.201	0.09107478162750836	5.7265523791986746e-08	0.0	0.09107483889303215
3.202	0.09110264842509415	5.728341393326029e-08	0.0	0.09110270570850808
3.203	0.09113051513530347	5.7301304074294136e-08	0.0	0.09113057243660755
3.2039999999999997	0.09115838175818346	5.7319194215088626e-08	0.0	0.09115843907737767
3.205	0.09118624829378119	5.733708435564418e-08	0.0	0.09118630563086555
3.206	0.09121411474214368	5.7354974495961135e-08	0.0	0.09121417209711817
3.207	0.09124198110331792	5.7372864636039876e-08	0.0	0.09124203847618256
3.2079999999999997	0.09126984737735075	5.739075477588077e-08	0.0	0.09126990476810552
3.209	0.0912977135642891	5.740864491548418e-08	0.0	0.09129777097293403
3.21	0.09132557966417977	5.74265350548505e-08	0.0	0.09132563709071483
3.211	0.09135344567706945	5.7444425193980075e-08	0.0	0.09135350312149464
3.2119999999999997	0.0913813116030049	5.746231533287329e-08	0.0	0.09138136906532024
3.213	0.09140917744203275	5.748020547153052e-08	0.0	0.09140923492223822
3.214	0.0914370431941996	5.7498095609952115e-08	0.0	0.0914371006922952
3.215	0.09146490885955198	5.751598574813844e-08	0.0	0.09146496637553773
3.2159999999999997	0.09149277443813637	5.753387588608987e-08	0.0	0.09149283197201226
3.217	0.09152063992999927	5.755176602380677e-08	0.0	0.09152069748176529
3.218	0.09154850533518702	5.75696561612895e-08	0.0	0.09154856290484319
3.219	0.09157637065374592	5.7587546298538437e-08	0.0	0.09157642824129222
3.2199999999999998	0.09160423588572233	5.760543643555392e-08	0.0	0.09160429349115877
3.221	0.09163210103116244	5.7623326572336355e-08	0.0	0.09163215865448901
3.222	0.09165996609011244	5.7641216708886065e-08	0.0	0.09166002373132914
3.223	0.09168783106261844	5.765910684520342e-08	0.0	0.09168788872172529
3.2239999999999998	0.09171569594872653	5.767699698128879e-08	0.0	0.09171575362572351
3.225	0.09174356074848278	5.769488711714252e-08	0.0	0.0917436184433699
3.226	0.09177142546193306	5.771277725276499e-08	0.0	0.09177148317471032
3.227	0.0917992900891234	5.773066738815651e-08	0.0	0.09179934781979078
3.2279999999999998	0.0918271546300996	5.7748557523317506e-08	0.0	0.09182721237865712
3.229	0.09185501908490758	5.776644765824831e-08	0.0	0.09185507685135523
3.23	0.09188288345359298	5.778433779294927e-08	0.0	0.09188294123793077
3.231	0.09191074773620159	5.7802227927420735e-08	0.0	0.09191080553842951
3.2319999999999998	0.09193861193277908	5.7820118061663074e-08	0.0	0.09193866975289715
3.233	0.09196647604337105	5.7838008195676655e-08	0.0	0.09196653388137925
3.234	0.09199434006802308	5.78558983294618e-08	0.0	0.09199439792392142
3.235	0.09202220400678067	5.787378846301887e-08	0.0	0.09202226188056914
3.2359999999999998	0.09205006785968933	5.7891678596348236e-08	0.0	0.09205012575136792
3.237	0.09207793162679445	5.7909568729450244e-08	0.0	0.09207798953636318
3.238	0.09210579530814135	5.792745886232524e-08	0.0	0.09210585323560021
3.239	0.09213365890377542	5.7945348994973563e-08	0.0	0.09213371684912441
3.2399999999999998	0.09216152241374188	5.796323912739559e-08	0.0	0.09216158037698101
3.241	0.09218938583808597	5.7981129259591656e-08	0.0	0.09218944381921523
3.242	0.09221724917685287	5.799901939156211e-08	0.0	0.09221730717587226
3.243	0.09224511243008765	5.8016909523307295e-08	0.0	0.09224517044699718
3.2439999999999998	0.09227297559783541	5.803479965482757e-08	0.0	0.09227303363263507
3.245	0.0923008386801412	5.805268978612328e-08	0.0	0.09230089673283098
3.246	0.09232870167704992	5.807057991719476e-08	0.0	0.09232875974762983
3.247	0.0923565645886065	5.808847004804238e-08	0.0	0.09235662267707655
3.2479999999999998	0.09238442741485584	5.810636017866644e-08	0.0	0.09238448552121602
3.249	0.09241229015584275	5.8124250309067346e-08	0.0	0.09241234828009307
3.25	0.092440152811612	5.8142140439245396e-08	0.0	0.09244021095375243
3.251	0.09246801538220831	5.816003056920093e-08	0.0	0.09246807354223888
3.252	0.09249587786767635	5.8177920698934326e-08	0.0	0.09249593604559705
3.253	0.09252374026806076	5.8195810828445894e-08	0.0	0.09252379846387158
3.254	0.09255160258340608	5.8213700957736e-08	0.0	0.09255166079710704
3.255	0.09257946481375685	5.8231591086804956e-08	0.0	0.09257952304534794
3.256	0.09260732695915759	5.8249481215653125e-08	0.0	0.0926073852086388
3.257	0.09263518901965268	5.826737134428085e-08	0.0	0.09263524728702402
3.258	0.0926630509952865	5.8285261472688446e-08	0.0	0.09266310928054798
3.259	0.0926909128861034	5.830315160087626e-08	0.0	0.092690971189255
3.26	0.09271877469214765	5.832104172884464e-08	0.0	0.09271883301318938
3.261	0.09274663641346352	5.833893185659393e-08	0.0	0.09274669475239537
3.262	0.09277449805009519	5.835682198412443e-08	0.0	0.09277455640691717
3.263	0.09280235960208674	5.837471211143651e-08	0.0	0.09280241797679885
3.264	0.09283022106948233	5.83926022385305e-08	0.0	0.09283027946208457
3.265	0.09285808245232598	5.841049236540672e-08	0.0	0.09285814086281834
3.266	0.09288594375066168	5.842838249206551e-08	0.0	0.09288600217904418
3.267	0.09291380496453334	5.84462726185072e-08	0.0	0.09291386341080596
3.268	0.09294166609398492	5.8464162744732125e-08	0.0	0.09294172455814767
3.269	0.09296952713906029	5.848205287074063e-08	0.0	0.09296958562111315
3.27	0.0929973880998032	5.8499942996533034e-08	0.0	0.0929974465997462
3.271	0.09302524897625741	5.851783312210966e-08	0.0	0.09302530749409053
3.272	0.09305310976846663	5.853572324747085e-08	0.0	0.09305316830418987
3.273	0.09308097047647454	5.8553613372616936e-08	0.0	0.09308102903008791
3.274	0.09310883110032478	5.857150349754824e-08	0.0	0.09310888967182827
3.275	0.09313669164006087	5.85893936222651e-08	0.0	0.0931367502294545
3.276	0.09316455209572638	5.86072837467678e-08	0.0	0.09316461070301013
3.277	0.09319241246736472	5.862517387105675e-08	0.0	0.09319247109253859
3.278	0.09322027275501939	5.864306399513219e-08	0.0	0.09322033139808339
3.279	0.0932481329587337	5.86609541189945e-08	0.0	0.09324819161968782
3.28	0.09327599307855104	5.867884424264399e-08	0.0	0.09327605175739528
3.281	0.0933038531145147	5.8696734366080983e-08	0.0	0.09330391181124906
3.282	0.09333171306666786	5.8714624489305806e-08	0.0	0.09333177178129236
3.283	0.09335957293505374	5.8732514612318785e-08	0.0	0.09335963166756836
3.284	0.09338743271971553	5.875040473512023e-08	0.0	0.09338749147012027
3.285	0.0934152924206963	5.876829485771048e-08	0.0	0.09341535118899115
3.286	0.09344315203803913	5.8786184980089846e-08	0.0	0.0934432108242241
3.287	0.09347101157178696	5.880407510225866e-08	0.0	0.09347107037586205
3.288	0.09349887102198282	5.882196522421722e-08	0.0	0.09349892984394804
3.289	0.09352673038866957	5.883985534596587e-08	0.0	0.09352678922852492
3.29	0.09355458967189012	5.885774546750491e-08	0.0	0.09355464852963559
3.291	0.09358244887168735	5.887563558883467e-08	0.0	0.09358250774732293
3.292	0.09361030798810395	5.889352570995547e-08	0.0	0.09361036688162966
3.293	0.09363816702118266	5.891141583086764e-08	0.0	0.09363822593259849
3.294	0.09366602597096622	5.8929305951571476e-08	0.0	0.09366608490027217
3.295	0.09369388483749722	5.8947196072067285e-08	0.0	0.09369394378469328
3.296	0.09372174362081832	5.8965086192355405e-08	0.0	0.09372180258590451
3.297	0.093749602320972	5.898297631243615e-08	0.0	0.09374966130394831
3.298	0.09377746093800081	5.900086643230982e-08	0.0	0.09377751993886724
3.299	0.09380531947194722	5.901875655197674e-08	0.0	0.09380537849070376
3.3	0.09383317792285362	5.903664667143722e-08	0.0	0.09383323695950029
3.301	0.09386103629076237	5.905453679069159e-08	0.0	0.09386109534529916
3.302	0.09388889457571581	5.907242690974013e-08	0.0	0.09388895364814272
3.303	0.09391675277775621	5.9090317028583173e-08	0.0	0.09391681186807324
3.304	0.09394461089692584	5.910820714722103e-08	0.0	0.09394467000513299
3.305	0.09397246893326687	5.912609726565401e-08	0.0	0.09397252805936414
3.306	0.09400032688682147	5.9143987383882415e-08	0.0	0.09400038603080886
3.307	0.09402818475763167	5.916187750190657e-08	0.0	0.09402824391950917
3.308	0.0940560425457396	5.9179767619726765e-08	0.0	0.09405610172550721
3.309	0.09408390025118725	5.919765773734333e-08	0.0	0.09408395944884498
3.31	0.09411175787401656	5.9215547854756554e-08	0.0	0.09411181708956441
3.311	0.09413961541426952	5.923343797196674e-08	0.0	0.09413967464770749
3.312	0.09416747287198793	5.9251328088974224e-08	0.0	0.09416753212331602
3.313	0.09419533024721369	5.926921820577929e-08	0.0	0.09419538951643189
3.314	0.09422318753998857	5.928710832238225e-08	0.0	0.09422324682709689
3.315	0.09425104475035426	5.930499843878341e-08	0.0	0.0942511040553527
3.316	0.09427890187835256	5.9322888554983066e-08	0.0	0.09427896120124112
3.317	0.09430675892402508	5.934077867098154e-08	0.0	0.09430681826480375
3.318	0.09433461588741343	5.935866878677911e-08	0.0	0.09433467524608222
3.319	0.09436247276855919	5.93765589023761e-08	0.0	0.0943625321451181
3.32	0.09439032956750384	5.9394449017772806e-08	0.0	0.09439038896195286
3.321	0.09441818628428898	5.941233913296953e-08	0.0	0.09441824569662811
3.322	0.09444604291895596	5.9430229247966566e-08	0.0	0.09444610234918521
3.323	0.0944738994715462	5.944811936276424e-08	0.0	0.09447395891966556
3.324	0.09450175594210104	5.946600947736281e-08	0.0	0.09450181540811052
3.325	0.09452961233066182	5.948389959176261e-08	0.0	0.09452967181456141
3.326	0.0945574686372698	5.9501789705963926e-08	0.0	0.0945575281390595
3.327	0.09458532486196616	5.951967981996706e-08	0.0	0.09458538438164599
3.328	0.09461318100479209	5.953756993377231e-08	0.0	0.09461324054236202
3.329	0.09464103706578883	5.955546004737997e-08	0.0	0.09464109662124888
3.33	0.09466889304499733	5.9573350160790345e-08	0.0	0.09466895261834748
3.331	0.09469674894245872	5.959124027400372e-08	0.0	0.094696808533699
3.332	0.09472460475821401	5.96091303870204e-08	0.0	0.09472466436734439
3.3329999999999997	0.09475246049230415	5.962702049984068e-08	0.0	0.09475252011932465
3.334	0.09478031614477007	5.964491061246485e-08	0.0	0.09478037578968068
3.335	0.09480817171565263	5.966280072489322e-08	0.0	0.09480823137845336
3.336	0.09483602720499267	5.968069083712605e-08	0.0	0.0948360868856835
3.3369999999999997	0.09486388261283102	5.969858094916365e-08	0.0	0.09486394231141197
3.338	0.09489173793920842	5.971647106100635e-08	0.0	0.09489179765567948
3.339	0.09491959318416557	5.973436117265438e-08	0.0	0.09491965291852673
3.34	0.09494744834774313	5.975225128410806e-08	0.0	0.09494750809999442
3.3409999999999997	0.09497530342998171	5.977014139536768e-08	0.0	0.0949753632001231
3.342	0.09500315843092197	5.978803150643355e-08	0.0	0.09500321821895348
3.343	0.09503101335060436	5.980592161730592e-08	0.0	0.09503107315652598
3.344	0.09505886818906943	5.982381172798512e-08	0.0	0.09505892801288116
3.3449999999999998	0.09508672294635766	5.98417018384714e-08	0.0	0.0950867827880595
3.346	0.09511457762250942	5.98595919487651e-08	0.0	0.09511463748210137
3.347	0.09514243221756509	5.987748205886646e-08	0.0	0.09514249209504715
3.348	0.09517028673156504	5.989537216877578e-08	0.0	0.0951703466269372
3.3489999999999998	0.0951981411645495	5.991326227849335e-08	0.0	0.09519820107781178
3.35	0.09522599551655875	5.993115238801947e-08	0.0	0.09522605544771114
3.351	0.09525384978763304	5.994904249735442e-08	0.0	0.09525390973667554
3.352	0.09528170397781244	5.996693260649848e-08	0.0	0.09528176394474504
3.3529999999999998	0.09530955808713718	5.998482271545192e-08	0.0	0.0953096180719599
3.354	0.0953374121156473	6.000271282421504e-08	0.0	0.09533747211836012
3.355	0.09536526606338279	6.002060293278814e-08	0.0	0.09536532608398572
3.356	0.09539311993038373	6.003849304117147e-08	0.0	0.09539317996887677
3.3569999999999998	0.09542097371669002	6.005638314936532e-08	0.0	0.09542103377307316
3.358	0.09544882742234163	6.007427325737e-08	0.0	0.0954488874966149
3.359	0.09547668104737841	6.009216336518578e-08	0.0	0.09547674113954178
3.36	0.09550453459184019	6.011005347281292e-08	0.0	0.09550459470189367
3.3609999999999998	0.09553238805576678	6.012794358025171e-08	0.0	0.09553244818371036
3.362	0.09556024143919792	6.014583368750246e-08	0.0	0.0955603015850316
3.363	0.09558809474217334	6.016372379456541e-08	0.0	0.09558815490589713
3.364	0.09561594796473272	6.018161390144087e-08	0.0	0.09561600814634662
3.3649999999999998	0.09564380110691564	6.019950400812908e-08	0.0	0.09564386130641965
3.366	0.09567165416876179	6.021739411463037e-08	0.0	0.0956717143861559
3.367	0.09569950715031066	6.023528422094498e-08	0.0	0.09569956738559487
3.368	0.09572736005160175	6.025317432707318e-08	0.0	0.09572742030477607
3.3689999999999998	0.09575521287267455	6.027106443301528e-08	0.0	0.09575527314373898
3.37	0.09578306561356849	6.028895453877154e-08	0.0	0.09578312590252303
3.371	0.09581091827432293	6.030684464434225e-08	0.0	0.09581097858116758
3.372	0.09583877085497729	6.032473474972766e-08	0.0	0.09583883117971204
3.3729999999999998	0.09586662335557081	6.034262485492807e-08	0.0	0.09586668369819566
3.374	0.09589447577614281	6.036051495994375e-08	0.0	0.09589453613665777
3.375	0.09592232811673249	6.037840506477494e-08	0.0	0.09592238849513755
3.376	0.09595018037737904	6.039629516942195e-08	0.0	0.09595024077367421
3.377	0.09597803255812162	6.041418527388504e-08	0.0	0.0959780929723069
3.378	0.09600588465899937	6.04320753781645e-08	0.0	0.09600594509107474
3.379	0.09603373668005133	6.044996548226056e-08	0.0	0.09603379713001681
3.38	0.09606158862131652	6.046785558617355e-08	0.0	0.0960616490891721
3.381	0.09608944048283395	6.048574568990368e-08	0.0	0.09608950096857964
3.382	0.09611729226464256	6.050363579345128e-08	0.0	0.09611735276827836
3.383	0.09614514396678127	6.052152589681658e-08	0.0	0.09614520448830717
3.384	0.09617299558928896	6.053941599999985e-08	0.0	0.09617305612870496
3.385	0.09620084713220445	6.055730610300138e-08	0.0	0.09620090768951055
3.386	0.09622869859556654	6.057519620582143e-08	0.0	0.09622875917076275
