mass[GeV]	DM
1.825	0.04410071931820935
1.8259999999999998	0.04412488409591794
1.827	0.04414904887362657
1.8279999999999998	0.04417321365133517
1.829	0.04419737842904377
1.8299999999999998	0.04422154320675238
1.831	0.044245707984460994
1.8319999999999999	0.04426987276216959
1.833	0.04429403753987821
1.8339999999999999	0.04431820231758681
1.835	0.04434236709529542
1.8359999999999999	0.04436653187300403
1.837	0.044390696650712644
1.8379999999999999	0.04441486142842124
1.839	0.04443902620612986
1.8399999999999999	0.044463190983838476
1.841	0.04448735576154708
1.8419999999999999	0.04451152053925569
1.843	0.044535685316964294
1.8439999999999999	0.044559850094672886
1.845	0.04458401487238151
1.8459999999999999	0.044608179650090105
1.847	0.04463234442779872
1.8479999999999999	0.04465650920550732
1.849	0.04468067398321594
1.8499999999999999	0.04470483876092455
1.851	0.044729003538633155
1.8519999999999999	0.044753168316341754
1.853	0.04477733309405037
1.8539999999999999	0.044801497871758966
1.855	0.04482566264946759
1.8559999999999999	0.04484982742717619
1.857	0.044873992204884805
1.8579999999999999	0.04489815698259341
1.859	0.04492232176030202
1.8599999999999999	0.04494648653801061
1.861	0.04497065131571922
1.8619999999999999	0.04499481609342784
1.863	0.045018980871136455
1.8639999999999999	0.045043145648845054
1.865	0.04506731042655367
1.8659999999999999	0.045091475204262266
1.867	0.045115639981970886
1.8679999999999999	0.04513980475967948
1.869	0.0451639695373881
1.8699999999999999	0.045188134315096704
1.871	0.0452122990928053
1.8719999999999999	0.045236463870513915
1.873	0.04526062864822253
1.8739999999999999	0.04528479342593113
1.875	0.04530895820363974
1.876	0.04533312298134834
1.877	0.04535728775905696
1.878	0.04538145253676556
1.879	0.04540561731447417
1.88	0.04542978209218277
1.881	0.04545394686989139
1.882	0.045478111647599996
1.883	0.04550227642530861
1.884	0.045526441203017215
1.885	0.04555060598072582
1.886	0.04557477075843443
1.887	0.04559893553614304
1.888	0.045623100313851646
1.889	0.04564726509156025
1.89	0.04567142986926885
1.891	0.045695594646977464
1.892	0.04571975942468607
1.893	0.04574392420239469
1.894	0.045768088980103296
1.895	0.0457922537578119
1.896	0.04581641853552051
1.897	0.045840583313229114
1.898	0.04586474809093771
1.899	0.04588891286864633
1.9	0.045913077646354945
1.901	0.04593724242406356
1.902	0.045961407201772136
1.903	0.04598557197948076
1.904	0.04600973675718937
1.905	0.046033901534897975
1.906	0.04605806631260658
1.907	0.04608223109031519
1.908	0.04610639586802379
1.909	0.0461305606457324
1.91	0.046154725423441005
1.911	0.04617889020114963
1.912	0.046203054978858224
1.913	0.04622721975656685
1.914	0.04625138453427544
1.915	0.046275549311984056
1.916	0.046299714089692655
1.917	0.04632387886740128
1.918	0.04634804364510989
1.919	0.04637220842281849
1.92	0.04639637320052709
1.9209999999999998	0.046420537978235706
1.922	0.046444702755944305
1.9229999999999998	0.04646886753365291
1.924	0.04649303231136153
1.9249999999999998	0.04651719708907013
1.926	0.046541361866778735
1.9269999999999998	0.04656552664448734
1.928	0.04658969142219596
1.9289999999999998	0.04661385619990457
1.93	0.04663802097761317
1.9309999999999998	0.04666218575532178
1.932	0.046686350533030385
1.9329999999999998	0.04671051531073899
1.934	0.046734680088447604
1.9349999999999998	0.04675884486615621
1.936	0.046783009643864816
1.9369999999999998	0.046807174421573436
1.938	0.04683133919928203
1.9389999999999998	0.046855503976990634
1.94	0.04687966875469924
1.9409999999999998	0.04690383353240786
1.942	0.04692799831011646
1.9429999999999998	0.04695216308782507
1.944	0.04697632786553369
1.9449999999999998	0.0470004926432423
1.946	0.0470246574209509
1.9469999999999998	0.047048822198659496
1.948	0.04707298697636811
1.9489999999999998	0.04709715175407672
1.95	0.04712131653178533
1.9509999999999998	0.04714548130949394
1.952	0.04716964608720255
1.9529999999999998	0.047193810864911145
1.954	0.047217975642619765
1.9549999999999998	0.04724214042032837
1.956	0.04726630519803698
1.9569999999999999	0.04729046997574558
1.958	0.04731463475345418
1.9589999999999999	0.047338799531162795
1.96	0.047362964308871415
1.9609999999999999	0.04738712908658002
1.962	0.047411293864288634
1.9629999999999999	0.047435458641997226
1.964	0.047459623419705846
1.9649999999999999	0.04748378819741445
1.966	0.04750795297512305
1.9669999999999999	0.047532117752831664
1.968	0.04755628253054027
1.9689999999999999	0.04758044730824888
1.97	0.04760461208595748
1.9709999999999999	0.047628776863666095
1.972	0.0476529416413747
1.9729999999999999	0.047677106419083314
1.974	0.04770127119679192
1.9749999999999999	0.047725435974500525
1.976	0.04774960075220914
1.9769999999999999	0.04777376552991775
1.978	0.04779793030762636
1.9789999999999999	0.047822095085334956
1.98	0.04784625986304357
1.9809999999999999	0.04787042464075217
1.982	0.04789458941846079
1.9829999999999999	0.04791875419616939
1.984	0.047942918973878
1.9849999999999999	0.04796708375158661
1.986	0.04799124852929522
1.9869999999999999	0.04801541330700381
1.988	0.04803957808471244
1.9889999999999999	0.04806374286242102
1.99	0.04808790764012965
1.9909999999999999	0.04811207241783826
1.992	0.048136237195546855
1.9929999999999999	0.04816040197325547
1.994	0.04818456675096408
1.9949999999999999	0.04820873152867269
1.996	0.0482328963063813
1.9969999999999999	0.0482570610840899
1.998	0.04828122586179851
1.9989999999999999	0.04830539063950711
2.0	0.048329555417215724
2.001	0.048353720194924336
2.002	0.04837788497263294
2.003	0.04840204975034155
2.004	0.04842621452805014
2.005	0.04845037930575876
2.006	0.04847454408346736
2.007	0.048498708861175986
2.008	0.0485228736388846
2.009	0.04854703841659319
2.01	0.048571203194301804
2.011	0.0485953679720104
2.012	0.04861953274971902
2.013	0.04864369752742763
2.014	0.04866786230513622
2.015	0.04869202708284485
2.016	0.048716191860553454
2.017	0.04874035663826205
2.018	0.04876452141597066
2.019	0.04878868619367927
2.02	0.048812850971387885
2.021	0.04883701574909649
2.022	0.0488611805268051
2.023	0.048885345304513696
2.024	0.048909510082222316
2.025	0.048933674859930915
2.026	0.048957839637639514
2.027	0.04898200441534813
2.028	0.04900616919305674
2.029	0.04903033397076536
2.03	0.04905449874847395
2.031	0.04907866352618258
2.032	0.049102828303891184
2.033	0.04912699308159978
2.034	0.04915115785930839
2.035	0.049175322637017
2.036	0.04919948741472561
2.037	0.0492236521924342
2.038	0.04924781697014282
2.039	0.04927198174785144
2.04	0.04929614652556003
2.041	0.04932031130326864
2.042	0.049344476080977244
2.043	0.04936864085868587
2.044	0.04939280563639447
2.045	0.049416970414103076
2.046	0.04944113519181169
2.047	0.049465299969520295
2.048	0.04948946474722891
2.049	0.049513629524937514
2.05	0.049537794302646106
2.0509999999999997	0.0495619590803547
2.052	0.04958612385806333
2.053	0.04961028863577195
2.054	0.04963445341348054
2.0549999999999997	0.04965861819118914
2.056	0.04968278296889777
2.057	0.049706947746606375
2.058	0.04973111252431497
2.0589999999999997	0.04975527730202357
2.06	0.04977944207973221
2.061	0.04980360685744079
2.062	0.0498277716351494
2.0629999999999997	0.049851936412858025
2.064	0.049876101190566624
2.065	0.04990026596827524
2.066	0.049924430745983836
2.0669999999999997	0.049948595523692435
2.068	0.04997276030140106
2.069	0.04999692507910967
2.07	0.050021089856818274
2.0709999999999997	0.05004525463452686
2.072	0.05006941941223549
2.073	0.0500935841899441
2.074	0.0501177489676527
2.0749999999999997	0.0501419137453613
2.076	0.05016607852306992
2.077	0.05019024330077853
2.078	0.05021440807848713
2.0789999999999997	0.05023857285619574
2.08	0.050262737633904354
2.081	0.05028690241161295
2.082	0.05031106718932156
2.0829999999999997	0.05033523196703018
2.084	0.05035939674473878
2.085	0.050383561522447384
2.086	0.050407726300156004
2.0869999999999997	0.0504318910778646
2.088	0.05045605585557322
2.089	0.05048022063328182
2.09	0.050504385410990435
2.0909999999999997	0.050528550188699034
2.092	0.05055271496640765
2.093	0.05057687974411626
2.094	0.05060104452182486
2.0949999999999998	0.05062520929953347
2.096	0.050649374077242064
2.097	0.050673538854950684
2.098	0.05069770363265929
2.0989999999999998	0.050721868410367896
2.1	0.050746033188076516
2.101	0.050770197965785115
2.102	0.050794362743493714
2.1029999999999998	0.050818527521202334
2.104	0.05084269229891094
2.105	0.05086685707661955
2.106	0.05089102185432816
2.1069999999999998	0.050915186632036764
2.108	0.05093935140974538
2.109	0.050963516187453976
2.11	0.050987680965162575
2.1109999999999998	0.05101184574287118
2.112	0.0510360105205798
2.113	0.05106017529828841
2.114	0.05108434007599702
2.1149999999999998	0.05110850485370563
2.116	0.051132669631414246
2.117	0.051156834409122845
2.118	0.05118099918683146
2.1189999999999998	0.05120516396454006
2.12	0.05122932874224866
2.121	0.05125349351995726
2.122	0.051277658297665875
2.1229999999999998	0.05130182307537449
2.124	0.05132598785308311
2.125	0.05135015263079171
2.126	0.05137431740850031
2.127	0.051398482186208926
2.128	0.05142264696391752
2.129	0.051446811741626144
2.13	0.051470976519334743
2.131	0.051495141297043356
2.132	0.051519306074751955
2.133	0.051543470852460575
2.134	0.05156763563016918
2.135	0.051591800407877766
2.136	0.0516159651855864
2.137	0.051640129963294985
2.138	0.051664294741003605
2.139	0.051688459518712204
2.14	0.051712624296420824
2.141	0.05173678907412944
2.142	0.051760953851838036
2.143	0.05178511862954664
2.144	0.05180928340725526
2.145	0.05183344818496385
2.146	0.051857612962672474
2.147	0.05188177774038107
2.148	0.051905942518089686
2.149	0.0519301072957983
2.15	0.051954272073506905
2.151	0.05197843685121551
2.152	0.05200260162892413
2.153	0.05202676640663272
2.154	0.05205093118434133
2.155	0.05207509596204995
2.156	0.05209926073975855
2.157	0.05212342551746716
2.158	0.052147590295175766
2.159	0.052171755072884365
2.16	0.052195919850592985
2.161	0.05222008462830159
2.162	0.05224424940601019
2.163	0.052268414183718796
2.164	0.05229257896142742
2.165	0.05231674373913602
2.166	0.05234090851684463
2.167	0.05236507329455324
2.168	0.052389238072261854
2.169	0.05241340284997047
2.17	0.05243756762767906
2.171	0.052461732405387665
2.172	0.052485897183096285
2.173	0.052510061960804884
2.174	0.05253422673851349
2.175	0.052558391516222096
2.176	0.052582556293930716
2.177	0.05260672107163932
2.178	0.05263088584934793
2.179	0.05265505062705653
2.1799999999999997	0.05267921540476514
2.181	0.05270338018247374
2.182	0.05272754496018236
2.183	0.05275170973789096
2.1839999999999997	0.052775874515599557
2.185	0.0528000392933082
2.186	0.05282420407101678
2.187	0.05284836884872539
2.1879999999999997	0.052872533626433994
2.189	0.052896698404142614
2.19	0.05292086318185121
2.191	0.05294502795955982
2.1919999999999997	0.052969192737268425
2.193	0.05299335751497705
2.194	0.05301752229268564
2.195	0.05304168707039426
2.1959999999999997	0.05306585184810287
2.197	0.05309001662581147
2.198	0.05311418140352008
2.199	0.053138346181228695
2.1999999999999997	0.05316251095893729
2.201	0.05318667573664591
2.202	0.053210840514354506
2.203	0.05323500529206311
2.2039999999999997	0.05325917006977172
2.205	0.053283334847480344
2.206	0.05330749962518894
2.207	0.05333166440289755
2.2079999999999997	0.053355829180606155
2.209	0.053379993958314775
2.21	0.053404158736023374
2.211	0.05342832351373197
2.2119999999999997	0.05345248829144058
2.213	0.053476653069149206
2.214	0.053500817846857805
2.215	0.053524982624566404
2.2159999999999997	0.053549147402275024
2.217	0.05357331217998363
2.218	0.05359747695769225
2.219	0.05362164173540085
2.2199999999999998	0.05364580651310945
2.221	0.05366997129081808
2.222	0.053694136068526674
2.223	0.05371830084623526
2.2239999999999998	0.053742465623943886
2.225	0.0537666304016525
2.226	0.053790795179361105
2.227	0.0538149599570697
2.2279999999999998	0.05383912473477832
2.229	0.053863289512486937
2.23	0.05388745429019553
2.231	0.05391161906790413
2.2319999999999998	0.05393578384561275
2.233	0.05395994862332136
2.234	0.05398411340102996
2.235	0.054008278178738565
2.2359999999999998	0.05403244295644717
2.237	0.054056607734155784
2.238	0.05408077251186439
2.239	0.05410493728957301
2.2399999999999998	0.05412910206728161
2.241	0.05415326684499021
2.242	0.054177431622698835
2.243	0.054201596400407434
2.2439999999999998	0.05422576117811603
2.245	0.05424992595582466
2.246	0.05427409073353325
2.247	0.054298255511241865
2.2479999999999998	0.054322420288950464
2.249	0.05434658506665909
2.25	0.05437074984436769
2.251	0.054394914622076296
2.252	0.05441907939978491
2.253	0.05444324417749351
2.254	0.05446740895520213
2.255	0.05449157373291071
2.256	0.05451573851061932
2.257	0.05453990328832796
2.258	0.054564068066036545
2.259	0.05458823284374515
2.26	0.054612397621453763
2.261	0.05463656239916239
2.262	0.05466072717687099
2.263	0.05468489195457959
2.264	0.054709056732288194
2.265	0.054733221509996814
2.266	0.05475738628770541
2.267	0.05478155106541401
2.268	0.05480571584312262
2.269	0.054829880620831245
2.27	0.054854045398539844
2.271	0.05487821017624845
2.272	0.05490237495395706
2.273	0.054926539731665676
2.274	0.054950704509374275
2.275	0.05497486928708288
2.276	0.054999034064791494
2.277	0.05502319884250011
2.278	0.05504736362020872
2.279	0.055071528397917305
2.28	0.055095693175625925
2.281	0.05511985795333454
2.282	0.05514402273104314
2.283	0.05516818750875175
2.284	0.055192352286460356
2.285	0.055216517064168975
2.286	0.05524068184187758
2.287	0.05526484661958619
2.288	0.055289011397294786
2.289	0.055313176175003406
2.29	0.055337340952712005
2.291	0.05536150573042061
2.292	0.05538567050812922
2.293	0.05540983528583782
2.294	0.055434000063546436
2.295	0.05545816484125505
2.296	0.05548232961896364
2.297	0.05550649439667227
2.298	0.05553065917438088
2.299	0.05555482395208947
2.3	0.05557898872979808
2.301	0.0556031535075067
2.302	0.0556273182852153
2.303	0.05565148306292391
2.304	0.05567564784063252
2.305	0.05569981261834112
2.306	0.05572397739604973
2.307	0.05574814217375833
2.308	0.05577230695146694
2.3089999999999997	0.05579647172917554
2.31	0.05582063650688416
2.311	0.055844801284592765
2.312	0.05586896606230138
2.3129999999999997	0.05589313084000998
2.314	0.0559172956177186
2.315	0.0559414603954272
2.316	0.0559656251731358
2.3169999999999997	0.055989789950844415
2.318	0.05601395472855303
2.319	0.056038119506261634
2.32	0.05606228428397024
2.3209999999999997	0.056086449061678846
2.322	0.05611061383938746
2.323	0.056134778617096065
2.324	0.056158943394804664
2.3249999999999997	0.05618310817251326
2.326	0.05620727295022189
2.327	0.05623143772793048
2.328	0.056255602505639095
2.3289999999999997	0.05627976728334771
2.33	0.056303932061056314
2.331	0.05632809683876494
2.332	0.05635226161647353
2.3329999999999997	0.056376426394182146
2.334	0.05640059117189075
2.335	0.056424755949599344
2.336	0.056448920727307964
2.3369999999999997	0.05647308550501658
2.338	0.05649725028272519
2.339	0.05652141506043379
2.34	0.05654557983814239
2.3409999999999997	0.056569744615850986
2.342	0.05659390939355961
2.343	0.05661807417126822
2.344	0.056642238948976825
2.3449999999999998	0.05666640372668543
2.346	0.05669056850439404
2.347	0.05671473328210266
2.348	0.056738898059811256
2.3489999999999998	0.05676306283751986
2.35	0.05678722761522847
2.351	0.05681139239293708
2.352	0.05683555717064569
2.3529999999999998	0.0568597219483543
2.354	0.056883886726062906
2.355	0.05690805150377152
2.356	0.056932216281480125
2.3569999999999998	0.05695638105918872
2.358	0.05698054583689735
2.359	0.057004710614605957
2.36	0.05702887539231455
2.3609999999999998	0.05705304017002316
2.362	0.05707720494773177
2.363	0.05710136972544039
2.364	0.05712553450314897
2.3649999999999998	0.05714969928085759
2.366	0.057173864058566205
2.367	0.057198028836274804
2.368	0.05722219361398342
2.3689999999999998	0.057246358391692016
2.37	0.05727052316940063
2.371	0.05729468794710925
2.372	0.05731885272481785
2.3729999999999998	0.05734301750252645
2.374	0.05736718228023507
2.375	0.05739134705794368
2.376	0.05741551183565228
2.377	0.057439676613360864
2.378	0.05746384139106951
2.379	0.05748800616877809
2.38	0.05751217094648671
2.381	0.057536335724195316
2.382	0.057560500501903936
2.383	0.057584665279612535
2.384	0.057608830057321155
2.385	0.05763299483502975
2.386	0.05765715961273836
2.387	0.057681324390446966
2.388	0.05770548916815556
2.389	0.057729653945864164
2.39	0.0577538187235728
2.391	0.0577779835012814
2.392	0.05780214827899001
2.393	0.05782631305669861
2.394	0.05785047783440724
2.395	0.05787464261211584
2.396	0.05789880738982445
2.397	0.05792297216753304
2.398	0.05794713694524166
2.399	0.05797130172295025
2.4	0.057995466500658864
2.401	0.05801963127836746
2.402	0.05804379605607609
2.403	0.058067960833784696
2.404	0.05809212561149331
2.405	0.0581162903892019
2.406	0.058140455166910514
2.407	0.058164619944619134
2.408	0.058188784722327726
2.409	0.05821294950003633
2.41	0.05823711427774495
2.411	0.058261279055453565
2.412	0.05828544383316216
2.413	0.05830960861087076
2.414	0.05833377338857938
2.415	0.058357938166288
2.416	0.058382102943996594
2.417	0.058406267721705214
2.418	0.05843043249941383
2.419	0.05845459727712242
2.42	0.058478762054831025
2.421	0.058502926832539624
2.422	0.05852709161024824
2.423	0.05855125638795685
2.424	0.05857542116566545
2.425	0.05859958594337406
2.426	0.058623750721082675
2.427	0.058647915498791295
2.428	0.05867208027649988
2.429	0.05869624505420848
2.43	0.058720409831917106
2.431	0.05874457460962571
2.432	0.05876873938733432
2.433	0.05879290416504294
2.4339999999999997	0.05881706894275153
2.435	0.05884123372046013
2.436	0.05886539849816874
2.437	0.05888956327587736
2.4379999999999997	0.058913728053585954
2.439	0.05893789283129457
2.44	0.058962057609003186
2.441	0.05898622238671179
2.4419999999999997	0.05901038716442038
2.443	0.059034551942129004
2.444	0.05905871671983762
2.445	0.059082881497546216
2.4459999999999997	0.05910704627525483
2.447	0.05913121105296344
2.448	0.059155375830672034
2.449	0.05917954060838065
2.4499999999999997	0.05920370538608926
2.451	0.05922787016379788
2.452	0.05925203494150647
2.453	0.05927619971921509
2.4539999999999997	0.05930036449692369
2.455	0.0593245292746323
2.456	0.05934869405234091
2.457	0.05937285883004952
2.4579999999999997	0.05939702360775812
2.459	0.05942118838546672
2.46	0.05944535316317534
2.461	0.05946951794088394
2.4619999999999997	0.05949368271859253
2.463	0.05951784749630118
2.464	0.05954201227400978
2.465	0.05956617705171838
2.4659999999999997	0.059590341829427004
2.467	0.0596145066071356
2.468	0.0596386713848442
2.469	0.05966283616255281
2.4699999999999998	0.059687000940261414
2.471	0.05971116571797001
2.472	0.059735330495678626
2.473	0.059759495273387246
2.4739999999999998	0.05978366005109585
2.475	0.05980782482880446
2.476	0.059831989606513064
2.477	0.05985615438422167
2.4779999999999998	0.05988031916193027
2.479	0.059904483939638875
2.48	0.05992864871734751
2.481	0.059952813495056094
2.4819999999999998	0.0599769782727647
2.483	0.06000114305047331
2.484	0.06002530782818193
2.485	0.060049472605890525
2.4859999999999998	0.060073637383599145
2.487	0.060097802161307765
2.488	0.060121966939016364
2.489	0.06014613171672497
2.4899999999999998	0.060170296494433576
2.491	0.060194461272142175
2.492	0.0602186260498508
2.493	0.06024279082755941
2.4939999999999998	0.060266955605268006
2.495	0.060291120382976626
2.496	0.06031528516068523
2.497	0.060339449938393824
2.4979999999999998	0.060363614716102444
2.499	0.060387779493811064
2.5	0.06041194427151965
2.501	0.06043610904922825
2.502	0.06046027382693686
2.503	0.060484438604645495
2.504	0.06050860338235409
2.505	0.060532768160062686
2.506	0.06055693293777131
2.507	0.060581097715479905
2.508	0.060605262493188525
2.509	0.06062942727089713
2.51	0.06065359204860573
2.511	0.06067775682631435
2.512	0.060701921604022956
2.513	0.060726086381731555
2.514	0.06075025115944016
2.515	0.06077441593714877
2.516	0.06079858071485738
2.517	0.06082274549256599
2.518	0.06084691027027459
2.519	0.06087107504798321
2.52	0.06089523982569181
2.521	0.0609194046034004
2.522	0.06094356938110903
2.523	0.060967734158817635
2.524	0.06099189893652623
2.525	0.061016063714234854
2.526	0.06104022849194346
2.527	0.06106439326965207
2.528	0.06108855804736067
2.529	0.061112722825069285
2.53	0.061136887602777884
2.531	0.0611610523804865
2.532	0.06118521715819512
2.533	0.061209381935903716
2.534	0.061233546713612315
2.535	0.061257711491320935
2.536	0.06128187626902955
2.537	0.06130604104673814
2.538	0.06133020582444676
2.539	0.06135437060215537
2.54	0.06137853537986397
2.541	0.06140270015757258
2.542	0.061426864935281184
2.543	0.06145102971298978
2.544	0.0614751944906984
2.545	0.061499359268407015
2.546	0.061523524046115614
2.547	0.06154768882382423
2.548	0.061571853601532826
2.549	0.06159601837924144
2.55	0.06162018315695005
2.551	0.06164434793465866
2.552	0.06166851271236727
2.553	0.06169267749007588
2.554	0.061716842267784476
2.555	0.0617410070454931
2.556	0.0617651718232017
2.557	0.061789336600910294
2.558	0.0618135013786189
2.559	0.06183766615632751
2.56	0.06186183093403612
2.561	0.06188599571174472
2.562	0.06191016048945334
2.5629999999999997	0.06193432526716194
2.564	0.06195849004487056
2.565	0.061982654822579156
2.566	0.06200681960028777
2.5669999999999997	0.06203098437799638
2.568	0.06205514915570499
2.569	0.062079313933413593
2.57	0.0621034787111222
2.5709999999999997	0.062127643488830826
2.572	0.062151808266539425
2.573	0.06217597304424802
2.574	0.06220013782195664
2.5749999999999997	0.06222430259966523
2.576	0.06224846737737384
2.577	0.06227263215508247
2.578	0.06229679693279108
2.5789999999999997	0.062320961710499674
2.58	0.06234512648820828
2.581	0.062369291265916886
2.582	0.06239345604362549
2.5829999999999997	0.062417620821334105
2.584	0.06244178559904272
2.585	0.06246595037675133
2.586	0.06249011515445993
2.5869999999999997	0.06251427993216853
2.588	0.06253844470987717
2.589	0.06256260948758577
2.59	0.06258677426529435
2.5909999999999997	0.06261093904300297
2.592	0.06263510382071158
2.593	0.06265926859842019
2.594	0.06268343337612879
2.5949999999999998	0.0627075981538374
2.596	0.06273176293154602
2.597	0.06275592770925462
2.598	0.06278009248696323
2.5989999999999998	0.06280425726467183
2.6	0.06282842204238044
2.601	0.06285258682008905
2.602	0.06287675159779765
2.6029999999999998	0.06290091637550627
2.604	0.06292508115321488
2.605	0.06294924593092349
2.606	0.06297341070863209
2.6069999999999998	0.06299757548634069
2.608	0.06302174026404932
2.609	0.0630459050417579
2.61	0.0630700698194665
2.6109999999999998	0.06309423459717513
2.612	0.06311839937488374
2.613	0.06314256415259234
2.614	0.06316672893030097
2.6149999999999998	0.06319089370800957
2.616	0.06321505848571816
2.617	0.06323922326342678
2.618	0.06326338804113539
2.6189999999999998	0.06328755281884398
2.62	0.0633117175965526
2.621	0.06333588237426122
2.622	0.06336004715196983
2.6229999999999998	0.0633842119296784
2.624	0.06340837670738705
2.625	0.06343254148509564
2.626	0.06345670626280424
2.627	0.06348087104051285
2.628	0.06350503581822145
2.629	0.06352920059593008
2.63	0.06355336537363869
2.631	0.06357753015134729
2.632	0.0636016949290559
2.633	0.06362585970676449
2.634	0.06365002448447311
2.635	0.06367418926218171
2.636	0.06369835403989033
2.637	0.06372251881759894
2.638	0.06374668359530754
2.639	0.06377084837301615
2.64	0.06379501315072475
2.641	0.06381917792843338
2.642	0.06384334270614198
2.643	0.06386750748385056
2.644	0.0638916722615592
2.645	0.0639158370392678
2.646	0.0639400018169764
2.647	0.06396416659468503
2.648	0.06398833137239363
2.649	0.06401249615010222
2.65	0.06403666092781085
2.651	0.06406082570551944
2.652	0.06408499048322806
2.653	0.06410915526093666
2.654	0.06413332003864525
2.655	0.06415748481635387
2.656	0.06418164959406249
2.657	0.06420581437177111
2.658	0.0642299791494797
2.659	0.06425414392718828
2.66	0.06427830870489692
2.661	0.06430247348260552
2.662	0.06432663826031412
2.663	0.06435080303802274
2.664	0.06437496781573136
2.665	0.06439913259343995
2.666	0.06442329737114855
2.667	0.06444746214885717
2.668	0.06447162692656579
2.669	0.06449579170427439
2.67	0.064519956481983
2.671	0.0645441212596916
2.672	0.06456828603740022
2.673	0.06459245081510882
2.674	0.06461661559281744
2.675	0.06464078037052602
2.676	0.06466494514823465
2.677	0.06468910992594326
2.678	0.06471327470365183
2.679	0.06473743948136046
2.68	0.06476160425906907
2.681	0.06478576903677769
2.682	0.06480993381448627
2.683	0.0648340985921949
2.684	0.06485826336990351
2.685	0.06488242814761211
2.686	0.06490659292532072
2.687	0.06493075770302932
2.688	0.06495492248073793
2.689	0.06497908725844655
2.69	0.06500325203615516
2.691	0.06502741681386374
2.6919999999999997	0.06505158159157236
2.693	0.06507574636928097
2.694	0.06509991114698958
2.695	0.0651240759246982
2.6959999999999997	0.0651482407024068
2.697	0.06517240548011541
2.698	0.06519657025782401
2.699	0.06522073503553262
2.6999999999999997	0.06524489981324122
2.701	0.06526906459094983
2.702	0.06529322936865845
2.703	0.06531739414636704
2.7039999999999997	0.06534155892407563
2.705	0.06536572370178426
2.706	0.06538988847949288
2.707	0.06541405325720148
2.7079999999999997	0.06543821803491008
2.709	0.06546238281261871
2.71	0.06548654759032731
2.711	0.06551071236803592
2.7119999999999997	0.06553487714574453
2.713	0.06555904192345313
2.714	0.06558320670116174
2.715	0.06560737147887033
2.7159999999999997	0.06563153625657896
2.717	0.06565570103428757
2.718	0.06567986581199617
2.719	0.06570403058970478
2.7199999999999998	0.06572819536741338
2.721	0.065752360145122
2.722	0.06577652492283062
2.723	0.0658006897005392
2.7239999999999998	0.0658248544782478
2.725	0.06584901925595642
2.726	0.06587318403366504
2.727	0.06589734881137363
2.7279999999999998	0.06592151358908224
2.729	0.06594567836679086
2.73	0.06596984314449945
2.731	0.06599400792220807
2.7319999999999998	0.0660181726999167
2.733	0.06604233747762528
2.734	0.06606650225533389
2.735	0.0660906670330425
2.7359999999999998	0.0661148318107511
2.737	0.06613899658845972
2.738	0.06616316136616832
2.739	0.06618732614387694
2.7399999999999998	0.06621149092158553
2.741	0.06623565569929415
2.742	0.06625982047700277
2.743	0.06628398525471137
2.7439999999999998	0.06630815003241997
2.745	0.06633231481012859
2.746	0.06635647958783719
2.747	0.06638064436554579
2.7479999999999998	0.0664048091432544
2.749	0.06642897392096302
2.75	0.06645313869867163
2.751	0.06647730347638023
2.752	0.06650146825408883
2.753	0.06652563303179745
2.754	0.06654979780950605
2.755	0.06657396258721467
2.756	0.06659812736492327
2.757	0.06662229214263186
2.758	0.06664645692034048
2.759	0.0666706216980491
2.76	0.06669478647575769
2.761	0.0667189512534663
2.762	0.06674311603117491
2.763	0.06676728080888353
2.764	0.06679144558659214
2.765	0.06681561036430075
2.766	0.06683977514200935
2.767	0.06686393991971794
2.768	0.06688810469742656
2.769	0.06691226947513519
2.77	0.06693643425284378
2.771	0.06696059903055238
2.772	0.06698476380826099
2.773	0.06700892858596959
2.774	0.06703309336367819
2.775	0.06705725814138683
2.776	0.06708142291909541
2.777	0.06710558769680404
2.778	0.06712975247451265
2.779	0.06715391725222125
2.78	0.06717808202992985
2.781	0.06720224680763846
2.782	0.06722641158534708
2.783	0.06725057636305568
2.784	0.06727474114076429
2.785	0.0672989059184729
2.786	0.06732307069618151
2.787	0.0673472354738901
2.788	0.06737140025159873
2.789	0.06739556502930734
2.79	0.06741972980701594
2.791	0.06744389458472455
2.792	0.06746805936243316
2.793	0.06749222414014176
2.794	0.06751638891785038
2.795	0.06754055369555899
2.796	0.06756471847326757
2.797	0.06758888325097619
2.798	0.06761304802868481
2.799	0.06763721280639338
2.8	0.067661377584102
2.801	0.06768554236181064
2.802	0.06770970713951922
2.803	0.06773387191722785
2.804	0.06775803669493645
2.805	0.06778220147264506
2.806	0.06780636625035365
2.807	0.06783053102806227
2.808	0.06785469580577087
2.809	0.0678788605834795
2.81	0.06790302536118809
2.811	0.06792719013889671
2.812	0.0679513549166053
2.813	0.06797551969431392
2.814	0.06799968447202254
2.815	0.06802384924973114
2.816	0.06804801402743973
2.8169999999999997	0.06807217880514835
2.818	0.06809634358285696
2.819	0.06812050836056557
2.82	0.06814467313827417
2.8209999999999997	0.06816883791598277
2.822	0.06819300269369137
2.823	0.06821716747139997
2.824	0.0682413322491086
2.8249999999999997	0.06826549702681721
2.826	0.06828966180452581
2.827	0.06831382658223444
2.828	0.06833799135994303
2.8289999999999997	0.06836215613765163
2.83	0.06838632091536026
2.831	0.06841048569306886
2.832	0.06843465047077746
2.8329999999999997	0.06845881524848607
2.834	0.0684829800261947
