mass[GeV]	2pi	3pi	PiGamma	EtaGamma	EtaOmega	EtaPhi	PhiPi	OmegaPion	EtaPiPi	EtaPrimePiPi	4pi	6pi	KK	KKpi	KKpipi	PhiPiPi	OmPiPi	NNbar	tothad
1.441195308015062	0	0.016483267050772386	2.9007178928706502e-05	3.1177338373707028e-06	0.0007406482137199255	0.0	0	0.0	0	0	0	0	0.0006730413323287938	0.0002480662852467211	0.0	2.6262120750637046e-05	0.004354979111955419	0.0	0.022558389027539958
1.4421985480365787	0	0.016480925911468925	2.8850585993655597e-05	3.110594434540016e-06	0.000755535222737469	0.0	0	0.0	0	0	0	0	0.0006703307511015093	0.0002552355264010992	0.0	2.6813411963802216e-05	0.00439502910895612	0.0	0.022615831113057122
1.4432017880580956	0	0.016479725109405326	2.8693558163783247e-05	3.103492593672324e-06	0.0007705204653764023	0.0	0	0.0	0	0	0	0	0.0006680195669812147	0.0002625562927231876	0.0	2.737428332651112e-05	0.004435392598970516	0.0	0.02267538536754061
1.4442050280796126	0	0.016479670273769016	2.8536114051484923e-05	3.0964280144694857e-06	0.000785600477093616	0.0	0	0.0	0	0	0	0	0.0006661177653861264	0.00027003080326758763	0.0	2.7944889282614617e-05	0.004476071268589181	0.0	0.022737068019454097
1.4452082681011296	0	0.016480767042669684	2.8378272411758375e-05	3.089400399800022e-06	0.0008007718198253753	0.0	0	0.0	0	0	0	0	0.0006646334591254931	0.0002776612773952446	0.0	2.85253884971092e-05	0.004517066792194114	0.0	0.02280089345251858
1.4462115081226465	0	0.01648302106313926	2.82200521320907e-05	3.082409455657887e-06	0.0008160310901821141	0.0	0	0.0	0	0	0	0	0.0006635730408102724	0.0002854499935418676	0.0	2.9115940441547264e-05	0.004558380831228427	0.0	0.022866874420931237
1.4472147481441635	0	0.01648643799113198	2.8061472222275366e-05	3.0754548911219223e-06	0.0008313749275361942	0.0	0	0.0	0	0	0	0	0.0006629413352124495	0.0002933993591744975	0.0	2.971670872075582e-05	0.004600015033448521	0.0	0.022935022282337795
1.4482179881656805	0	0.016491023491524315	2.790255180416991e-05	3.068536418315916e-06	0.0008468000219767508	0.0	0	0.0	0	0	0	0	0.0006627417493873965	0.00030151179879723546	0.0	3.032785923541592e-05	0.004641971032158473	0.0	0.023005347041302072
1.4492212281871975	0	0.016496783238115	2.7743310101405314e-05	3.0616537523692697e-06	0.0008623031221069591	0.0	0	0.0	0	0	0	0	0.0006629764187696054	0.00030978973691418265	0.0	3.094956019583806e-05	0.0046842504454263885	0.0	0.02307785748538175
1.4502244682087144	0	0.016503722913625042	2.7583766429057786e-05	3.054806611378273e-06	0.0008778810426602084	0.0	0	0.0	0	0	0	0	0.000663646347819123	0.00031823559842745293	0.0	3.158198377361642e-05	0.00472685487528262	0.0	0.0231525613346285
1.4512277082302312	0	0.016511848200645662	2.7423940183294216e-05	3.047994716367985e-06	0.0008935306719130375	0.0	0	0.0	0	0	0	0	0.0006647515441286476	0.00032685187176763537	0.0	3.222530457288515e-05	0.004769785906899445	0.0	0.023229465434826978
1.4522309482517481	0	0.016521163395929593	2.7263850831001824e-05	3.041217791254664e-06	0.0009092489788742075	0.0	0	0.0	0	0	0	0	0.000666291145197664	0.0003356411780230117	0.0	3.287969946506312e-05	0.0048130451077521485	0.0	0.023308574573863945
1.4532341882732651	0	0.01653166991281743	2.710351789941339e-05	3.0344755628088093e-06	0.0009250330202307654	0.0	0	0.0	0	0	0	0	0.0006682635373387446	0.0003446061549030854	0.0	3.3545350188445616e-05	0.004856634026761137	0.0	0.023389889995701834
1.454237428294782	0	0.016543368803365186	2.6942960965738337e-05	3.0277677606187245e-06	0.0009408799470337018	0.0	0	0.0	0	0	0	0	0.0006706664664034492	0.0003537494401173611	0.0	3.4222439965777655e-05	0.004900554193414985	0.0	0.023473412019026814
1.455240668316299	0	0.01655626111570699	2.6782199646810804e-05	3.021094117054659e-06	0.0009567870111074801	0.0	0	0.0	0	0	0	0	0.0006734971402023418	0.00036307367193283966	0.0	3.491115515730821e-05	0.004944807116874296	0.0	0.02355914050474512
1.456243908337816	0	0.01657034789405507	2.6621253588765355e-05	3.0144543672334764e-06	0.0009727515711693743	0.0	0	0.0	0	0	0	0	0.0006767523226482058	0.0003725815633615229	0.0	3.5611687009332515e-05	0.004989394285055855	0.0	0.02364707503125536
1.457247148359333	0	0.016585630178699767	2.64601424567508e-05	3.007848248983874e-06	0.0009887710986465857	0.0	0	0.0	0	0	0	0	0.0006804284197762752	0.00038227597667634755	0.0	3.632422800389101e-05	0.005034317163697282	0.0	0.023737215056205886
1.45825038838085	0	0.016602109006009502	2.6298885924692427e-05	3.001275502812095e-06	0.001004843183180685	0.0	0	0.0	0	0	0	0	0.00068452155789346	0.0003921597918850594	0.0	3.7048975427568105e-05	0.005079577195401669	0.0	0.023829559871225446
1.4592536284023667	0	0.01661978540843082	2.6137503665113276e-05	2.9947358718681775e-06	0.0010209655378109592	0.0	0	0.0	0	0	0	0	0.0006890276541831396	0.00040223588899540217	0.0	3.778612940516663e-05	0.0051251757986622406	0.0	0.023924108657024705
1.4602568684238837	0	0.01663866041448835	2.5976015339024223e-05	2.98822910191271e-06	0.0010371360038299337	0.0	0	0.0	0	0	0	0	0.0006939424801464788	0.0004125071485480123	0.0	3.853589292405326e-05	0.0051711143668667975	0.0	0.024020860551244565
1.4612601084454007	0	0.016658735039046146	2.5814440585893138e-05	2.981754941284063e-06	0.0010533525553062253	0.0	0	0.0	0	0	0	0	0.0006992617182982187	0.00042297651186283975	0.0	3.929847380076502e-05	0.005217394267281674	0.0	0.02411981476112305
1.4622633484669176	0	0.016680009215381597	2.5652799013702652e-05	2.9753131408661343e-06	0.0010696133032716303	0.0	0	0.0	0	0	0	0	0.0007049810125573971	0.00043364703636289675	0.0	4.007408227419898e-05	0.005264016840015213	0.0	0.024220969602017504
1.4632665884884346	0	0.016702480828045013	2.5491110189106002e-05	2.968903454056547e-06	0.0010859164995711379	0.0	0	0.0	0	0	0	0	0.0007110960127839287	0.00044452179254395247	0.0	4.086293218525232e-05	0.005310983396960589	0.0	0.02432432147573304
1.4642698285099516	0	0.016726147521503972	2.5329393627690624e-05	2.962525636735339e-06	0.001102260540376126	0.0	0	0.0	0	0	0	0	0.0007176024139127869	0.00045560385090177673	0.0	4.166524222345226e-05	0.005358295220717729	0.0	0.024429866708900266
1.4652730685314685	0	0.016751006927096686	2.516766878435817e-05	2.9561794472341075e-06	0.0011186439693627588	0.0	0	0.0	0	0	0	0	0.0007244959901305987	0.0004668962831706889	0.0	4.248123365751271e-05	0.00540595356349431	0.0	0.024537601815144146
1.4662763085529855	0	0.01677705666303199	2.500595504383007e-05	2.9498646463056076e-06	0.0011350654805590272	0.0	0	0.0	0	0	0	0	0.0007317726245266198	0.0004784022825944713	0.0	4.331113154263614e-05	0.005453959645985696	0.0	0.024647523647930575
1.4672795485745023	0	0.01680429433438932	2.484427171128698e-05	2.943580997093798e-06	0.0011515239208654514	0.0	0	0.0	0	0	0	0	0.0007394283346327105	0.0004901252645122794	0.0	4.415516599593206e-05	0.005502314656233711	0.0	0.024759629529337787
1.4682827885960192	0	0.01683271753311878	2.468263800315054e-05	2.9373282651043318e-06	0.0011680182922557225	0.0	0	0.0	0	0	0	0	0.0007474592942464254	0.0005020686679428206	0.0	4.501356987720766e-05	0.005551019748464142	0.0	0.024873917072173353
1.4692860286175362	0	0.016862323838041048	2.4521073038015385e-05	2.931106218175471e-06	0.0011845477536649542	0.0	0	0.0	0	0	0	0	0.0007558618519086212	0.0005142359319047943	0.0	4.588658043451972e-05	0.005600076041902912	0.0	0.024990384177113037
1.4702892686390532	0	0.016893110814847456	2.435959582773907e-05	2.9249146264494357e-06	0.0012011116225743566	0.0	0	0.0	0	0	0	0	0.0007646325463831019	0.0005266304958136028	0.0	4.67744389764529e-05	0.005649484619570858	0.0	0.025109029048620016
1.4712925086605702	0	0.016925076006220386	2.419822526869739e-05	2.9187532623441656e-06	0.001217709376302201	0.0	0	0.0	0	0	0	0	0.0007737681194611818	0.0005392558328860622	0.0	4.767739093839224e-05	0.0056992465270570515	0.0	0.025229850231396317
1.4722957486820871	0	0.016958216121862872	2.4036980133211925e-05	2.9126219005254875e-06	0.001234340653012034	0.0	0	0.0	0	0	0	0	0.0007832655263895656	0.0005521154754702492	0.0	4.859568594954928e-05	0.005749362771270663	0.0	0.02535284583598867
1.473298988703604	0	0.01699252643342567	2.3875879061156994e-05	2.9065203178796966e-06	0.0012510052524498402	0.0	0	0.0	0	0	0	0	0.000793121944195681	0.0005652129618791064	0.0	4.9529577900724046e-05	0.0057998343191712955	0.0	0.025478012888401354
1.474302228725121	0	0.017028002051281695	2.3714940551751887e-05	2.900448293486531e-06	0.0012677031364227921	0.0	0	0.0	0	0	0	0	0.0008033347781612714	0.0005785518304255765	0.0	5.047932501279652e-05	0.005850662096477843	0.0	0.02560534860662721
1.475305468746638	0	0.017064638066151393	2.3554182955544833e-05	2.8944056085925294e-06	0.0012844344290327343	0.0	0	0.0	0	0	0	0	0.0008139016666724289	0.0005921356212721361	0.0	5.144518990592567e-05	0.005901846986355862	0.0	0.025734850547954616
1.4763087087681548	0	0.01710242954910275	2.339362446659447e-05	2.8883920465847885e-06	0.0013011994166782573	0.0	0	0.0	0	0	0	0	0.0008248204846530078	0.0006059680126255071	0.0	5.24274396694442e-05	0.005953389828083466	0.0	0.025866516747325614
1.4773119487896718	0	0.017141371551551345	2.323328311485349e-05	2.882407392965076e-06	0.0013179985478396514	0.0	0	0.0	0	0	0	0	0.000836089345768241	0.0006200529138764479	0.0	5.3426345932428244e-05	0.006005291415695908	0.0	0.02600034581117184
1.4783151888111887	0	0.017181459105260262	2.3073176758760963e-05	2.8764514353243383e-06	0.0013348324326613054	0.0	0	0.0	0	0	0	0	0.0008477066035664747	0.0006343942564602575	0.0	5.4442184934919725e-05	0.006057552439182127	0.0	0.026136336650259433
1.4793184288327057	0	0.01722268722234012	2.2913323078046116e-05	2.8705239633175595e-06	0.001351701842346592	0.0	0	0.0	0	0	0	0	0.0008596708517096298	0.0006489959718122369	0.0	5.547523759978352e-05	0.006110173712246083	0.0	0.026274488685095812
1.4803216688542227	0	0.017265050895249108	2.2753739566749503e-05	2.8646247686389755e-06	0.0013686077083803004	0.0	0	0.0	0	0	0	0	0.0008719809234266538	0.0006638619923679533	0.0	5.6525789605172254e-05	0.006163155827964702	0.0	0.02641480150132927
1.4813249088757396	0	0.017308545086146373	2.2594443526464664e-05	2.858753644997662e-06	0.0013855511215938253	0.0	0	0.0	0	0	0	0	0.0008846358903094779	0.0006789963164569707	0.0	5.759413145756888e-05	0.006216499385421764	0.0	0.02655727512855744
1.4823281488972566	0	0.0173531640524129	2.2435452059803993e-05	2.852910388093432e-06	0.0014025333310884389	0.0	0	0.0	0	0	0	0	0.0008976350605573032	0.0006944030480759481	0.0	5.868055856538404e-05	0.006270204931363084	0.0	0.026701909344510957
1.4833313889187736	0	0.017398900940006297	2.2276782064092392e-05	2.847094795593129e-06	0.0014195557430317681	0.0	0	0.0	0	0	0	0	0.0009109779767626296	0.0007100863007368357	0.0	5.978537131307248e-05	0.00632427295871487	0.0	0.02684870316742516
1.4843346289402903	0	0.017445748773319104	2.211845022529121e-05	2.8413066671072004e-06	0.0014366199193426227	0.0	0	0.0	0	0	0	0	0.0009246644133210492	0.0007260501879515805	0.0	6.090887513573436e-05	0.006378703905081726	0.0	0.026997655831044215
1.4853378689618073	0	0.01749370055199693	2.196047301215497e-05	2.835545804166635e-06	0.001453727576279036	0.0	0	0.0	0	0	0	0	0.0009386943735367112	0.0007422988255415218	0.0	6.205138059416775e-05	0.006433498151224467	0.0	0.02714876687798916
1.4863411089833243	0	0.017542749250938326	2.180286667062378e-05	2.8298120102002248e-06	0.001470880582944144	0.0	0	0.0	0	0	0	0	0.0009530680864857596	0.0007588364645156873	0.0	6.321320345032674e-05	0.006488656019517893	0.0	0.027302036286532966
1.4873443490048412	0	0.017592887820294834	2.1645647218452155e-05	2.8241050905121265e-06	0.001488080959724319	0.0	0	0.0	0	0	0	0	0.0009677860036921007	0.0007756675635060021	0.0	6.439466474314972e-05	0.006544177772389044	0.0	0.027457464536658413
1.4883475890263582	0	0.017644109185471036	2.1488830440076576e-05	2.818424852259761e-06	0.0015053308766735276	0.0	0	0.0	0	0	0	0	0.0009828487956618235	0.0007927965987821165	0.0	6.559609086470575e-05	0.006600063610736104	0.0	0.02761505241348165
1.4893508290478752	0	0.017696406247124482	2.1332431881722657e-05	2.8127711044320014e-06	0.0015226326518574852	0.0	0	0.0	0	0	0	0	0.0009982573483161572	0.00081022804661368	0.0	6.681781363661181e-05	0.0066563136723282405	0.0	0.027774800982862814
1.4903540690693922	0	0.01774977188116573	2.1176466846752623e-05	2.807143657827689e-06	0.0015399887496708854	0.0	0	0.0	0	0	0	0	0.0010140127593565229	0.000827966384267752	0.0	6.80601703866704e-05	0.006712928030186955	0.0	0.027936711585539106
1.4913573090909091	0	0.017804198924869025	2.1020950391253738e-05	2.8015423250344203e-06	0.0015574017791403576	0.0	0	0.0	0	0	0	0	0.0010301163345898688	0.0008460161412100221	0.0	6.932350402566678e-05	0.006769906690949181	0.0	0.028100785867500408
1.4923605491124259	0	0.01785967947898659	2.086589731986791e-05	2.795966920407656e-06	0.0015748744922254325	0.0	0	0.0	0	0	0	0	0.0010465695842374742	0.0008643819236994859	0.0	7.060816312426794e-05	0.006827249593212575	0.0	0.028267025099726104
1.4933637891339429	0	0.0179162045787281	2.0711322181861717e-05	2.7904172600501015e-06	0.001592409782129281	0.0	0	0.0	0	0	0	0	0.001063374219246121	0.0008830683441424837	0.0	7.191450198996236e-05	0.0068849566058637205	0.0	0.02843542977154158
1.4943670291554598	0	0.017973765147592448	2.0557239267437653e-05	2.784893161791383e-06	0.0016100106816303722	0.0	0	0.0	0	0	0	0	0.0010805321476164407	0.0009020800149453421	0.0	7.324288074396156e-05	0.006943027526389268	0.0	0.028606000531347063
1.4953702691769768	0	0.018032352079367892	2.0403662604284186e-05	2.7793944451679972e-06	0.0016276803614458145	0.0	0	0.0	0	0	0	0	0.0010980454707597695	0.0009214215512023405	0.0	7.459366539800469e-05	0.007001462079171147	0.0	0.02877873826439442
1.4963735091984938	0	0.01809195623813211	2.0250605954364943e-05	2.7739209314035494e-06	0.001645422128636487	0.0	0	0.0	0	0	0	0	0.0011159164798916817	0.0009410976944587244	0.0	7.596722793097619e-05	0.007060259913765926	0.0	0.02895364420970168
1.4973767492200107	0	0.018152568458252145	2.009808281094492e-05	2.768472443389236e-06	0.0016632394250635494	0.0	0	0.0	0	0	0	0	0.0011341476524674027	0.0009611133644922571	0.0	7.736394636526141e-05	0.007119420603169273	0.0	0.029130720005064226
1.4983799892415277	0	0.01821417954438444	1.994610639585229e-05	2.7630488056646396e-06	0.0016811358259053442	0.0	0	0.0	0	0	0	0	0.001152741648661815	0.0009814734945089451	0.0	7.878420484275014e-05	0.007178943642065942	0.0	0.029309967515570752
1.4993832292630447	0	0.018276780271474825	1.979468965697401e-05	2.7576498443987412e-06	0.0016991150382432935	0.0	0	0.0	0	0	0	0	0.0011717013078942936	0.0010021830177147956	0.0	8.022839370039496e-05	0.0072388284450661845	0.0	0.02949138881359516
1.5003864692845617	0	0.018340361384758495	1.9643845265982924e-05	2.752275387371217e-06	0.0017171808997245843	0.0	0	0.0	0	0	0	0	0.001191029645396553	0.0010232468689278435	0.0	8.169690954522542e-05	0.007299074344929117	0.0	0.029674986173935172
1.5013897093060784	0	0.018404913577724266	1.9493585616294127e-05	2.7469252639539947e-06	0.001735337377309214	0.0	0	0.0	0	0	0	0	0.001210729848819671	0.001044670051472821	0.0	8.319015532871798e-05	0.007359680590774029	0.0	0.029860762112308967
1.5023929493275954	0	0.01847042659535604	1.93439228212477e-05	2.741599305093037e-06	0.0017535885661081835	0.0	0	0.0	0	0	0	0	0.0012308052748745547	0.0010664576612006667	0.0	8.470854042040588e-05	0.007420646346280285	0.0	0.03004871850636648
1.5033961893491123	0	0.018536888919259507	1.919486871251536e-05	2.7362973432903893e-06	0.001771938688319276	0.0	0	0.0	0	0	0	0	0.0012512594459985035	0.0010886148005146837	0.0	8.625248068061508e-05	0.007481970687876727	0.0	0.030238856188705122
1.5043994293706293	0	0.018604288909374676	1.9046434838727597e-05	2.7310192125864822e-06	0.001790392092266249	0.0	0	0.0	0	0	0	0	0.001272096047038818	0.0011111465718181784	0.0	8.782239853220215e-05	0.007543652639117382	0.0	0.03043117611219882
1.5054026693921463	0	0.018672614889901972	1.8898632464318047e-05	2.7257647485426417e-06	0.0018089532515469327	0.0	0	0.0	0	0	0	0	0.001293318921942919	0.001134058079324412	0.0	8.941872303116897e-05	0.007605691024345652	0.0	0.030625679287305918
1.5064059094136633	0	0.01874185514930222	1.8751472568581913e-05	2.7205337882238604e-06	0.001827626764295021	0.0	0	0.0	0	0	0	0	0.0013149320704428087	0.0011573544970428311	0.0	9.104188993600748e-05	0.007668084683205217	0.0	0.03082236706058091
1.5074091494351802	0	0.018811997940296674	1.860496584494452e-05	2.715326170181792e-06	0.001846417352560149	0.0	0	0.0	0	0	0	0	0.001336939644720423	0.0011810410893246315	0.0	9.269234131044051e-05	0.0077308323248399665	0.0	0.031021240985067408
1.5084123894566972	0	0.01888303147986699	1.8459122700436177e-05	2.7101417344379754e-06	0.00186532986181025	0.0	0	0.0	0	0	0	0	0.0013593459460386984	0.001205123126526023	0.0	9.437052744194502e-05	0.007793932561966385	0.0	0.031222302768085165
1.509415629478214	0	0.018954943949255204	1.8313953255369442e-05	2.7049803224672817e-06	0.0018843692605598002	0.0	0	0.0	0	0	0	0	0.0013821554213219742	0.0012296058790032091	0.0	9.607690414099134e-05	0.00785738390902056	0.0	0.031425554256879575
1.510418869499731	0	0.019027723493963842	1.8169467343214673e-05	2.699841777181583e-06	0.001903540640127233	0.0	0	0.0	0	0	0	0	0.001405372659667608	0.00125449461817924	0.0	9.781193463897552e-05	0.007921184780302203	0.0	0.031630997435999494
1.511422109521248	0	0.01910135818585542	1.8025674510669518e-05	2.6947259429136467e-06	0.0019228492145242596	0.0	0	0.0	0	0	0	0	0.0014290023887691412	0.0012797946529599577	0.0	9.957608919220037e-05	0.007985333488116421	0.0	0.03183863441987098
1.5124253495427649	0	0.01917583475242863	1.788258401791792e-05	2.689632665401232e-06	0.0019423003204797396	0.0	0	0.0	0	0	0	0	0.0014530494712299384	0.0013055113387524303	0.0	0.00010136984514031432	0.008049828240915127	0.0	0.0320484661856295
1.5134285895642818	0	0.019251138271142092	1.7740204839074094e-05	2.6845617917714036e-06	0.001961899417600069	0.0	0	0.0	0	0	0	0	0.0014775189007441621	0.0013316500338605586	0.0	0.00010319368696228946	0.008114667141438846	0.0	0.03226049221837886
1.5144318295857988	0	0.01932725367677614	1.759854566280691e-05	2.679513170525058e-06	0.001981652088668053	0.0	0	0.0	0	0	0	0	0.0015024157981203923	0.0013582160965882454	0.0	0.00010504810632974725	0.008179848184860759	0.0	0.03247471201017667
1.5154350696073158	0	0.019404165860265384	1.7457614893139907e-05	2.6744866515216435e-06	0.0020015640400816155	0.0	0	0.0	0	0	0	0	0.001527745407121063	0.0013852148853132887	0.0	0.00010693360215739978	0.008245369256934006	0.0	0.03269112515341742
1.5164383096288327	0	0.01948185966869873	1.7317420650422024e-05	2.6694820859640986e-06	0.0020216411024337236	0.0	0	0.0	0	0	0	0	0.0015535130900889678	0.0014126517607878834	0.0	0.00010885068065039603	0.00831122813214424	0.0	0.03290973133754033
1.5174415496503495	0	0.01956031990531938	1.7177970772464363e-05	2.6644993263839693e-06	0.0020418892312342386	0.0	0	0.0	0	0	0	0	0.0015797243233294826	0.0014405320865878157	0.0	0.00011079985534831713	0.008377422471868262	0.0	0.03313053034378635
1.5184447896718665	0	0.019639531329524892	1.703927281583765e-05	2.6595382266267303e-06	0.002062314507774596	0.0	0	0.0	0	0	0	0	0.001606384692215209	0.0014688612264534744	0.0	0.00011278164716558984	0.008443949822541217	0.0	0.033353522036717445
1.5194480296933834	0	0.01971947865686706	1.6901334057325835e-05	2.654598641837317e-06	0.0020829231401354818	0.0	0	0.0	0	0	0	0	0.0016334998859763787	0.00149764454412523	0.0	0.00011479658442803707	0.008510807613833063	0.0	0.03357870635806441
1.5204512697149004	0	0.019800146559051993	1.676416149553026e-05	2.6496804284458082e-06	0.002103721464337856	0.0	0	0.0	0	0	0	0	0.0016610756921381096	0.001526887401618045	6.222132042163292e-12	0.000116845202905309	0.008577993156836782	0.0	0.0338060833250342
1.5214545097364174	0	0.019881519599762414	1.6627761852619736e-05	2.644783444153335e-06	0.0021247159456371186	0.0	0	0.0	0	0	0	0	0.0016891179905618324	0.0015565951100742536	4.28547747828033e-10	0.00011892804583889642	0.00864550364226959	0.0	0.03403565330798863
1.5224577497579344	0	0.019963580436746568	1.6492141576220854e-05	2.639907547918148e-06	0.0021459131799602036	0.0	0	0.0	0	0	0	0	0.0017176327470450792	0.0015867729226418923	1.5218598824448285e-09	0.0001210456639654347	0.008713336138689137	0.0	0.03426741466003233
1.5234609897794513	0	0.020046309572716914	1.6357306841444075e-05	2.6350525999418757e-06	0.0021673198954850204	0.0	0	0.0	0	0	0	0	0.0017466260064296726	0.0016174260893115837	3.2978764561995143e-09	0.0001231986143841252	0.008781487590726552	0.0	0.03450136342637171
1.5244642298009683	0	0.020129687342756265	1.6223263553039483e-05	2.6302184616559603e-06	0.0021889429543615643	0.0	0	0.0	0	0	0	0	0.001776103885164396	0.001648559860073949	5.768021006370096e-09	0.00012538746515167946	0.008849954733309538	0.0	0.034737495490853094
1.5254674698224853	0	0.020213694027179166	1.6090017347678124e-05	2.6254049957082715e-06	0.002210789354573686	0.0	0	0.0	0	0	0	0	0.0018060725632632123	0.0016801794805386564	1.2940986719527932e-08	0.000127612788448233	0.008918734425326308	0.0	0.03497581100265937
1.526470709844002	0	0.020298309851531828	1.5957573596352585e-05	2.6206120659498924e-06	0.0022328662319404395	0.0	0	0.0	0	0	0	0	0.001836538275595427	0.0017122900774157474	4.434427074336054e-08	0.00012987516511850562	0.008987823145913862	0.0	0.035216325277448855
1.527473949865519	0	0.020383514986592185	1.582593740689254e-05	2.615839537422062e-06	0.0022551808622555815	0.0	0	0.0	0	0	0	0	0.0018675073024380308	0.0017448966474705768	1.0345154389068359e-07	0.0001321751835367279	0.00905721732673143	0.0	0.03545903753751274
1.528477189887036	0	0.020469289548369844	1.569511362658975e-05	2.611087276343314e-06	0.0022777406635636583	0.0	0	0.0	0	0	0	0	0.0018989859592146662	0.001778004180873041	1.9131283138004985e-07	0.00013451343959459342	0.00912691326699738	0.0	0.03570394457234749
1.529480429908553	0	0.0205556135981061	1.556510684492727e-05	2.6063551500967615e-06	0.0023005531985708936	0.0	0	0.0	0	0	0	0	0.0019309805853386093	0.0018116176677930422	3.091509089235277e-07	0.00013689053668199764	0.009196907131864902	0.0	0.035951043331259494
1.53048366993007	0	0.02064246714227395	1.5435921396408017e-05	2.6016430272175406e-06	0.0023236261771888513	0.0	0	0.0	0	0	0	0	0.0019634975320696434	0.0018457420900353776	4.586211126518352e-07	0.00013930708566014727	0.009267194950828847	0.0	0.03620033116359309
1.5314869099515869	0	0.020729830030370745	1.5307561363477463e-05	2.5969507773804397e-06	0.002346967459208553	0.0	0	0.0	0	0	0	0	0.0019965431492864733	0.0018803822198250222	6.409419514353509e-07	0.0001417637048266	0.009337772616165987	0.0	0.036451804633775675
1.5324901499731038	0	0.020817679534316035	1.518003057953556e-05	2.592278271387648e-06	0.002370585057102653	0.0	0	0.0	0	0	0	0	0.0020301237710672205	0.001915542609792144	8.573447784606327e-07	0.00014426101987178794	0.009408635881411123	0.0	0.036705457527190344
1.5334933899946208	0	0.020905990241767456	1.505333263203274e-05	2.5876253811567003e-06	0.0023944871389527797	0.0	0	0.0	0	0	0	0	0.0020642456999603537	0.0019512278021974407	1.1091074582383994e-06	0.0001467996638265442	0.00947978035987115	0.0	0.03696128097204716
1.5344966300161376	0	0.02099473654976237	1.4927470865645468e-05	2.5829919797085497e-06	0.002418682031499023	0.0	0	0.0	0	0	0	0	0.0020989151898176735	0.001987442339301601	1.3975451286519756e-06	0.00014938027700014692	0.009551201523179675	0.0	0.0372192659185345
1.5354998700376545	0	0.021083892786514156	1.4802448385525816e-05	2.578377941155801e-06	0.00244317822330831	0.0	0	0.0	0	0	0	0	0.00213413842704882	0.002024190749436887	1.7240382505122046e-06	0.0001520035069083812	0.00962289469989461	0.0	0.03747940325768836
1.5365031100591715	0	0.021173433211412088	1.467826806062126e-05	2.573783140691096e-06	0.0024679843680577595	0.0	0	0.0	0	0	0	0	0.0021699215101432133	0.002061477237941915	2.0900082300697327e-06	0.0001546700081910688	0.009694855074140942	0.0	0.037741683469318374
1.5375063500806885	0	0.02126333201502142	1.4554932527058968e-05	2.569207454575629e-06	0.002493109287929279	0.0	0	0.0	0	0	0	0	0.0022062704272917035	0.002099305685688585	2.49693488457256e-06	0.0001573804425185488	0.009767077684301597	0.0	0.03800609661761734
1.5385095901022054	0	0.021353563319083387	1.4432444191590616e-05	2.5646507601278337e-06	0.0025185619771107464	0.0	0	0.0	0	0	0	0	0.002243191031923682	0.002137679959325724	2.946350068339901e-06	0.00016013547848652243	0.009839557421758661	0.0	0.038272632632708775
1.5395128301237224	0	0.021444101176515157	1.43108052350929e-05	2.560112935712191e-06	0.0025443516053990814	0.0	0	0.0	0	0	0	0	0.0022806890159590204	0.00217660392550216	3.4398573594046504e-06	0.00016293579149868163	0.009912289029687557	0.0	0.038541281320091866
1.5405160701452394	0	0.021534919571409874	1.4190017616119468e-05	2.555593860728188e-06	0.0025704875218998955	0.0	0	0.0	0	0	0	0	0.002318769880555423	0.002216081429271601	3.9791089782966605e-06	0.00016578206363652287	0.009985267101906944	0.0	0.038812032289135406
1.5415193101667564	0	0.021625992269519403	1.4070083074499575e-05	2.55109341559941e-06	0.0025969792588179056	0.0	0	0.0	0	0	0	0	0.002357438904112415	0.0022561158510465296	4.565824842557019e-06	0.000168674983515708	0.010058486081786725	0.0	0.03908487435013134
1.5425225501882731	0	0.02171728979526027	1.3951003134979437e-05	2.546611481762775e-06	0.002623836535331968	0.0	0	0.0	0	0	0	0	0.0023967011072720504	0.002296710123733824	5.20179137889606e-06	0.0001716152461283413	0.010131940261217259	0.0	0.039359792474939356
1.54352579020979	0	0.02180877956411343	1.383277911090196e-05	2.542147941657897e-06	0.0026510692615475855	0.0	0	0.0	0	0	0	0	0.0024365612146344377	0.002337867162073914	5.888863553477419e-06	0.00017460355267048247	0.010205623779641921	0.0	0.039636768325287806
1.544529030231307	0	0.02190042878498399	1.3715412107920792e-05	2.537702678716585e-06	0.002678687542519619	0.0	0	0.0	0	0	0	0	0.0024770236128832616	0.002379589880807204	6.628968003484774e-06	0.00017764061035421583	0.01027953062315619	0.0	0.0399157831374946
1.545532270252824	0	0.021992204581114963	1.359890302774463e-05	2.533275577352476e-06	0.00270670168233673	0.0	0	0.0	0	0	0	0	0.002518092304993268	0.0024218811629483365	7.424105775505163e-06	0.00018072713220356493	0.010353654623675698	0.0	0.04019681777165316
1.546535510274341	0	0.022084073990087265	1.348325257190778e-05	2.528866522950785e-06	0.002735122188258788	0.0	0	0.0	0	0	0	0	0.002559770860168571	0.0024647432567329033	8.276355267854335e-06	0.0001838638368335291	0.01042798945817625	0.0	0.04047985206462002
1.547538750295858	0	0.022176003963819677	1.3368461245563424e-05	2.524475401858198e-06	0.002763959774897193	0.0	0	0.0	0	0	0	0	0.002602062359138747	0.002508177824257723	9.187875389948547e-06	0.0001870514482114832	0.01050252864800828	0.0	0.04076486483037048
